gene_id	yzy02_1	yzy01_3
A.satnudSFS6A01G003558.1	2.43	12.615
A.satnudSFS6A01G003559.1	280.029	241.231
A.satnudSFS6A01G003560.1	7	13
A.satnudSFS6A01G003561.1	274.971	147.935
A.satnudSFS6A01G003562.1	0	0
A.satnudSFS6A01G003563.1	0	0
A.satnudSFS6A01G003564.1	22.887	4
A.satnudSFS6A01G003565.1	210.923	121.836
A.satnudSFS6A01G003566.1	368.653	343.667
A.satnudSFS6A01G003567.1	7.661	1.405
A.satnudSFS6A01G003568.1	16	18
A.satnudSFS6A01G003569.1	0	0
A.satnudSFS6A01G003570.1	0	0
A.satnudSFS6A01G003571.1	31	10
A.satnudSFS6A01G003572.1	0	0
A.satnudSFS6A01G003573.1	116.182	137.664
A.satnudSFS6A01G003574.1	352.534	227.659
A.satnudSFS6A01G003575.1	13	10
A.satnudSFS6A01G003576.1	0	0
A.satnudSFS6A01G003577.1	4	9.704
A.satnudSFS6A01G003578.1	127.585	124.248
A.satnudSFS6A01G003579.1	4.003	6.006
A.satnudSFS6A01G003580.1	1	1.996
A.satnudSFS6A01G003581.1	18	0
A.satnudSFS6A01G003582.1	0	0
A.satnudSFS6A01G003583.1	3	1
A.satnudSFS6A01G003584.1	45.996	57.858
A.satnudSFS6A01G003585.1	30.497	16.887
A.satnudSFS6A01G003586.1	0	1
A.satnudSFS6A01G003587.1	60.715	67.192
A.satnudSFS6A01G003588.1	30.526	29.665
A.satnudSFS6A01G003589.1	191.134	102.582
A.satnudSFS6A01G003590.1	0	1
A.satnudSFS6A01G003591.1	0	0
A.satnudSFS6A01G003592.1	529.344	332.483
A.satnudSFS6A01G003593.1	3	1
A.satnudSFS6A01G003594.1	376.387	161.433
A.satnudSFS6A01G003595.1	168.279	158.388
A.satnudSFS6A01G003596.1	0	0
A.satnudSFS6A01G003597.1	0	0
A.satnudSFS6A01G003598.1	49	27
A.satnudSFS6A01G003599.1	0	0
A.satnudSFS6A01G003600.1	237.393	291.27
A.satnudSFS6A01G003601.1	2	0
A.satnudSFS6A01G003602.1	0	0
A.satnudSFS6A01G003603.1	78.911	64.587
A.satnudSFS6A01G003604.1	0	0
A.satnudSFS6A01G003605.1	0	0
A.satnudSFS6A01G003606.1	0	0
A.satnudSFS6A01G003607.1	740.293	406.577
A.satnudSFS6A01G003608.1	292.479	105.518
A.satnudSFS6A01G003609.1	0	0
A.satnudSFS6A01G003610.1	1	0
A.satnudSFS6A01G003611.1	38.015	33.003
A.satnudSFS6A01G003612.1	135.158	126.174
A.satnudSFS6A01G003613.1	0	1
A.satnudSFS6A01G003614.1	0	0
A.satnudSFS6A01G003615.1	0	0
A.satnudSFS6A01G003616.1	10.073	17
A.satnudSFS6A01G003617.1	2	0
A.satnudSFS6A01G003618.1	0	0
A.satnudSFS6A01G003619.1	0	0
A.satnudSFS6A01G003620.1	0	0
A.satnudSFS6A01G003621.1	0	0
A.satnudSFS6A01G003622.1	3	1
A.satnudSFS6A01G003623.1	20	9.27
A.satnudSFS6A01G003624.1	146	82
A.satnudSFS6A01G003625.1	77.855	67.019
A.satnudSFS6A01G003626.1	61.048	169.452
A.satnudSFS6A01G003627.1	11.925	21.762
A.satnudSFS6A01G003628.1	13.089	2.608
A.satnudSFS6A01G003629.1	8.068	15.365
A.satnudSFS6A01G003630.1	1.371	0
A.satnudSFS6A01G003631.1	0	0
A.satnudSFS6A01G003632.1	0	0
A.satnudSFS6A01G003633.1	4.312	9.535
A.satnudSFS6A01G003634.1	0	0
A.satnudSFS6A01G003635.1	64	45
A.satnudSFS6A01G003636.1	830.413	1060.138
A.satnudSFS6A01G003637.1	0	0
A.satnudSFS6A01G003638.1	19	29
A.satnudSFS6A01G003639.1	1	0
A.satnudSFS6A01G003640.1	204.173	102.554
A.satnudSFS6A01G003641.1	122.563	92.016
A.satnudSFS6A01G003642.1	1818.105	592.425
A.satnudSFS6A01G003643.1	306.188	144.696
A.satnudSFS6A01G003644.1	156.906	131.897
A.satnudSFS6A01G003645.1	294.542	121.004
A.satnudSFS6A01G003646.1	682.816	506.918
A.satnudSFS6A01G003647.1	35.452	26.438
A.satnudSFS6A01G003648.1	11.147	4.516
A.satnudSFS6A01G003649.1	12.769	18.991
A.satnudSFS6A01G003650.1	289.734	268.477
A.satnudSFS6A01G003651.1	473.157	443.903
A.satnudSFS6A01G003652.1	6	7
A.satnudSFS6A01G003653.1	0	0
A.satnudSFS6A01G003654.1	0	0
A.satnudSFS6A01G003655.1	0	0
A.satnudSFS6A01G003656.1	0	0
A.satnudSFS6A01G003657.1	0	0
A.satnudSFS6A01G003658.1	0	0
A.satnudSFS6A01G003659.1	0	0
A.satnudSFS6A01G003660.1	20.509	26.798
A.satnudSFS6A01G003661.1	0	0
A.satnudSFS6A01G003662.1	0	0
A.satnudSFS6A01G003663.1	18.068	9
A.satnudSFS6A01G003664.1	8.929	5.175
A.satnudSFS6A01G003665.1	3	8
A.satnudSFS6A01G003666.1	0	0
A.satnudSFS6A01G003667.1	0	0
A.satnudSFS6A01G003668.1	0	0
A.satnudSFS6A01G003669.1	8	2
A.satnudSFS6A01G003670.1	0	0
A.satnudSFS6A01G003671.1	0	0
A.satnudSFS6A01G003672.1	109.77	110.808
A.satnudSFS6A01G003673.1	133.771	83.843
A.satnudSFS6A01G003674.1	0	0
A.satnudSFS6A01G003675.1	142.18	107
A.satnudSFS6A01G003676.1	0	0
A.satnudSFS6A01G003677.1	1	0
A.satnudSFS6A01G003678.1	0	0
A.satnudSFS6A01G003679.1	7	4
A.satnudSFS6A01G003680.1	1	1
A.satnudSFS6A01G003681.1	0	0
A.satnudSFS6A01G003682.1	0	0
A.satnudSFS6A01G003683.1	0	0
A.satnudSFS6A01G003684.1	0	0
A.satnudSFS6A01G003685.1	0	0
A.satnudSFS6A01G003686.1	0	0
A.satnudSFS6A01G003687.1	3	2
A.satnudSFS6A01G003688.1	0	0
A.satnudSFS6A01G003689.1	20.264	8.312
A.satnudSFS6A01G003690.1	0	0
A.satnudSFS6A01G003691.1	0	0
A.satnudSFS6A01G003692.1	106.791	168.686
A.satnudSFS6A01G003693.1	0	0
A.satnudSFS6A01G003694.1	0	0
A.satnudSFS6A01G003695.1	0	0
A.satnudSFS6A01G003696.1	216.013	141.722
A.satnudSFS6A01G003697.1	0	1
A.satnudSFS6A01G003698.1	0	0
A.satnudSFS6A01G003699.1	0	0
A.satnudSFS6A01G003700.1	0	0
A.satnudSFS6A01G003701.1	0	0
A.satnudSFS6A01G003702.1	56.589	36.328
A.satnudSFS6A01G003703.1	0	0
A.satnudSFS6A01G003704.1	0	0
A.satnudSFS6A01G003705.1	0	0
A.satnudSFS6A01G003706.1	0	0
A.satnudSFS6A01G003707.1	0	0
A.satnudSFS6A01G003708.1	0	0
A.satnudSFS6A01G003709.1	1	0
A.satnudSFS6A01G003710.1	1.363	3
A.satnudSFS6A01G003711.1	0	0
A.satnudSFS6A01G003712.1	195.127	52.375
A.satnudSFS6A01G003713.1	127.262	14.005
A.satnudSFS6A01G003714.1	1030.721	183.207
A.satnudSFS6A01G003715.1	302	65
A.satnudSFS6A01G003716.1	15	24.882
A.satnudSFS6A01G003717.1	0	0
A.satnudSFS6A01G003718.1	3	1
A.satnudSFS6A01G003719.1	0	0
A.satnudSFS6A01G003720.1	7	9.289
A.satnudSFS6A01G003721.1	0	0
A.satnudSFS6A01G003722.1	0	0
A.satnudSFS6A01G003723.1	0	0
A.satnudSFS6A01G003724.1	0	3
A.satnudSFS6A01G003725.1	1	0
A.satnudSFS6A01G003726.1	16	15
A.satnudSFS6A01G003727.1	0	0
A.satnudSFS6A01G003728.1	1	0
A.satnudSFS6A01G003729.1	0	0
A.satnudSFS6A01G003730.1	3	1
A.satnudSFS6A01G003731.1	0	0
A.satnudSFS6A01G003732.1	52.571	41.02
A.satnudSFS6A01G003733.1	47	26
A.satnudSFS6A01G003734.1	0	0
A.satnudSFS6A01G003735.1	0	0
A.satnudSFS6A01G003736.1	743.337	518.697
A.satnudSFS6A01G003737.1	91.187	98.308
A.satnudSFS6A01G003738.1	177.719	112
A.satnudSFS6A01G003739.1	690.257	639.242
A.satnudSFS6A01G003740.1	0	0
A.satnudSFS6A01G003741.1	0	3
A.satnudSFS6A01G003742.1	0	0
A.satnudSFS6A01G003743.1	0	0
A.satnudSFS6A01G003744.1	1.274	0
A.satnudSFS6A01G003745.1	306.029	202
A.satnudSFS6A01G003746.1	0	0
A.satnudSFS6A01G003747.1	266.455	154.958
A.satnudSFS6A01G003748.1	141.532	102.569
A.satnudSFS6A01G003749.1	117.28	68.605
A.satnudSFS6A01G003750.1	2	0
A.satnudSFS6A01G003751.1	0	0
A.satnudSFS6A01G003752.1	0	0
A.satnudSFS6A01G003753.1	0	0
A.satnudSFS6A01G003754.1	12.803	17.887
A.satnudSFS6A01G003755.1	9.197	8.113
A.satnudSFS6A01G003756.1	0	0
A.satnudSFS6A01G003757.1	168.541	164.105
A.satnudSFS6A01G003758.1	8.929	4
A.satnudSFS6A01G003759.1	13	2
A.satnudSFS6A01G003760.1	0	0
A.satnudSFS6A01G003761.1	1	0
A.satnudSFS6A01G003762.1	0	0
A.satnudSFS6A01G003763.1	95.884	99.308
A.satnudSFS6A01G003764.1	1.994	2.006
A.satnudSFS6A01G003765.1	0	7
A.satnudSFS6A01G003766.1	0	0
A.satnudSFS6A01G003767.1	4.003	2.996
A.satnudSFS6A01G003768.1	0	0
A.satnudSFS6A01G003769.1	4.433	14.244
A.satnudSFS6A01G003770.1	0	1
A.satnudSFS6A01G003771.1	0	0
A.satnudSFS6A01G003772.1	25.581	7
A.satnudSFS6A01G003773.1	0	0
A.satnudSFS6A01G003774.1	0	1
A.satnudSFS6A01G003775.1	0	0
A.satnudSFS6A01G003776.1	0	0
A.satnudSFS6A01G003777.1	15	13
A.satnudSFS6A01G003778.1	302.992	324.459
A.satnudSFS6A01G003779.1	1.103	3
A.satnudSFS6A01G003780.1	0	5
A.satnudSFS6A01G003781.1	7.821	3.17
A.satnudSFS6A01G003782.1	9.047	13.255
A.satnudSFS6A01G003783.1	14.251	3.592
A.satnudSFS6A01G003784.1	5.989	4.024
A.satnudSFS6A01G003785.1	0	0
A.satnudSFS6A01G003786.1	0	0
A.satnudSFS6A01G003787.1	14.554	8.752
A.satnudSFS6A01G003788.1	0	0
A.satnudSFS6A01G003789.1	0	0
A.satnudSFS6A01G003790.1	3.439	4.37
A.satnudSFS6A01G003791.1	0	0
A.satnudSFS6A01G003792.1	15.594	6.419
A.satnudSFS6A01G003793.1	211.67	200.642
A.satnudSFS6A01G003794.1	93.372	90.041
A.satnudSFS6A01G003795.1	20.753	32.006
A.satnudSFS6A01G003796.1	116.82	84.112
A.satnudSFS6A01G003797.1	0	0
A.satnudSFS6A01G003798.1	0	0
A.satnudSFS6A01G003799.1	0	0
A.satnudSFS6A01G003800.1	0	0
A.satnudSFS6A01G003801.1	0	0
A.satnudSFS6A01G003802.1	0	0
A.satnudSFS6A01G003803.1	44	32
A.satnudSFS6A01G003804.1	182.875	159.959
A.satnudSFS6A01G003805.1	0	0
A.satnudSFS6A01G003806.1	15.694	20.825
A.satnudSFS6A01G003807.1	1400.716	727.986
A.satnudSFS6A01G003808.1	1	2.18
A.satnudSFS6A01G003809.1	0	0
A.satnudSFS6A01G003810.1	0	0
A.satnudSFS6A01G003811.1	18.686	16.69
A.satnudSFS6A01G003812.1	7.521	15.513
A.satnudSFS6A01G003813.1	0	0
A.satnudSFS6A01G003814.1	0	0
A.satnudSFS6A01G003815.1	0	0
A.satnudSFS6A01G003816.1	0	0
A.satnudSFS6A01G003817.1	0	0
A.satnudSFS6A01G003818.1	0	0
A.satnudSFS6A01G003819.1	0	5.49
A.satnudSFS6A01G003820.1	50.002	39
A.satnudSFS6A01G003821.1	0	0
A.satnudSFS6A01G003822.1	0	0
A.satnudSFS6A01G003823.1	1	0
A.satnudSFS6A01G003824.1	226.301	185.813
A.satnudSFS6A01G003825.1	0	1
A.satnudSFS6A01G003826.1	0	0
A.satnudSFS6A01G003827.1	0	0
A.satnudSFS6A01G003828.1	0	0
A.satnudSFS6A01G003829.1	96.324	45.017
A.satnudSFS6A01G003830.1	0	0
A.satnudSFS6A01G003831.1	0	1
A.satnudSFS6A01G003832.1	0	0
A.satnudSFS6A01G003833.1	646.495	455.714
A.satnudSFS6A01G003834.1	25.179	2.372
A.satnudSFS6A01G003835.1	25.975	15.374
A.satnudSFS6A01G003836.1	0	0
A.satnudSFS6A01G003837.1	162.508	64.822
A.satnudSFS6A01G003838.1	974.614	774.892
A.satnudSFS6A01G003839.1	101	100.439
A.satnudSFS6A01G003840.1	68.294	68.649
A.satnudSFS6A01G003841.1	3.912	5.116
A.satnudSFS6A01G003842.1	14.194	12.97
A.satnudSFS6A01G003843.1	123.731	103.411
A.satnudSFS6A01G003844.1	18.805	7.136
A.satnudSFS6A01G003845.1	0	0
A.satnudSFS6A01G003846.1	25.036	12.777
A.satnudSFS6A01G003847.1	116.116	142.644
A.satnudSFS6A01G003848.1	0	0
A.satnudSFS6A01G003849.1	0	0
A.satnudSFS6A01G003850.1	0	0
A.satnudSFS6A01G003851.1	0	0
A.satnudSFS6A01G003852.1	339.424	320.984
A.satnudSFS6A01G003853.1	42	32
A.satnudSFS6A01G003854.1	0	0
A.satnudSFS6A01G003855.1	3753.927	9244.934
A.satnudSFS6A01G003856.1	83	50.864
A.satnudSFS6A01G003857.1	0	0
A.satnudSFS6A01G003858.1	0	0
A.satnudSFS6A01G003859.1	70.193	86.271
A.satnudSFS6A01G003860.1	79.556	97.987
A.satnudSFS6A01G003861.1	0	0
A.satnudSFS6A01G003862.1	0	0
A.satnudSFS6A01G003863.1	0	0
A.satnudSFS6A01G003864.1	0	0
A.satnudSFS6A01G003865.1	135.668	105.299
A.satnudSFS6A01G003866.1	18.492	11.871
A.satnudSFS6A01G003867.1	130.032	53.593
A.satnudSFS6A01G003868.1	139.26	76.491
A.satnudSFS6A01G003869.1	586.746	411.701
A.satnudSFS6A01G003870.1	232.095	275.823
A.satnudSFS6A01G003871.1	0	0
A.satnudSFS6A01G003872.1	0	0
A.satnudSFS6A01G003873.1	0	0
A.satnudSFS6A01G003874.1	3.317	2.806
A.satnudSFS6A01G003875.1	1	0
A.satnudSFS6A01G003876.1	27.256	31.891
A.satnudSFS6A01G003877.1	526.717	458.657
A.satnudSFS6A01G003878.1	147.953	109.986
A.satnudSFS6A01G003879.1	0	0
A.satnudSFS6A01G003880.1	2	0
A.satnudSFS6A01G003881.1	120.874	129.181
A.satnudSFS6A01G003882.1	2.434	5.434
A.satnudSFS6A01G003883.1	0	0
A.satnudSFS6A01G003884.1	86.513	50.772
A.satnudSFS6A01G003885.1	519.746	394.723
A.satnudSFS6A01G003886.1	19.694	33.667
A.satnudSFS6A01G003887.1	16653.854	19064.698
A.satnudSFS6A01G003888.1	8.096	3.048
A.satnudSFS6A01G003889.1	52.524	53.713
A.satnudSFS6A01G003890.1	27.904	25.926
A.satnudSFS6A01G003891.1	0	0
A.satnudSFS6A01G003892.1	1	0
A.satnudSFS6A01G003893.1	0	3
A.satnudSFS6A01G003894.1	36.545	22.563
A.satnudSFS6A01G003895.1	0	0
A.satnudSFS6A01G003896.1	0	0
A.satnudSFS6A01G003897.1	0	0
A.satnudSFS6A01G003898.1	212.664	241.94
A.satnudSFS6A01G003899.1	0	0
A.satnudSFS6A01G003900.1	0	0
A.satnudSFS6A01G003901.1	0	0
A.satnudSFS6A01G003902.1	14	15.357
A.satnudSFS6A01G003903.1	0	0
A.satnudSFS6A01G003904.1	25.238	30.115
A.satnudSFS6A01G003905.1	0	0
A.satnudSFS6A01G003906.1	87.818	68.708
A.satnudSFS6A01G003907.1	0	0
A.satnudSFS6A01G003908.1	4.355	1
A.satnudSFS6A01G003909.1	9.003	7.848
A.satnudSFS6A01G003910.1	1	1
A.satnudSFS6A01G003911.1	0	0
A.satnudSFS6A01G003912.1	71.419	61.558
A.satnudSFS6A01G003913.1	23.094	8.224
A.satnudSFS6A01G003914.1	38.408	17.646
A.satnudSFS6A01G003915.1	505.814	283.049
A.satnudSFS6A01G003916.1	48.797	35.158
A.satnudSFS6A01G003917.1	4	5
A.satnudSFS6A01G003918.1	1512.708	1903.617
A.satnudSFS6A01G003919.1	180.429	191.868
A.satnudSFS6A01G003920.1	0	0
A.satnudSFS6A01G003921.1	0	1
A.satnudSFS6A01G003922.1	82.866	42.758
A.satnudSFS6A01G003923.1	2029.14	1418.267
A.satnudSFS6A01G003924.1	0	0
A.satnudSFS6A01G003925.1	0	0
A.satnudSFS6A01G003927.1	0	0
A.satnudSFS6A01G003928.1	0	0
A.satnudSFS6A01G003929.1	4.478	5
A.satnudSFS6A01G003930.1	0	0
A.satnudSFS6A01G003931.1	268.722	186.432
A.satnudSFS6A01G003932.1	52.878	35.005
A.satnudSFS6A01G003933.1	79.302	100.359
A.satnudSFS6A01G003934.1	354.051	286.812
A.satnudSFS6A01G003935.1	121.481	138.359
A.satnudSFS6A01G003936.1	1	1
A.satnudSFS6A01G003937.1	4.414	7.916
A.satnudSFS6A01G003938.1	2644.77	1901.852
A.satnudSFS6A01G003939.1	0	0
A.satnudSFS6A01G003940.1	0	0
A.satnudSFS6A01G003941.1	0	0
A.satnudSFS6A01G003942.1	22.309	18.99
A.satnudSFS6A01G003943.1	0	0
A.satnudSFS6A01G003944.1	0	0
A.satnudSFS6A01G003945.1	17.001	12.803
A.satnudSFS6A01G003946.1	0	3.542
A.satnudSFS6A01G003947.1	25.149	23.969
A.satnudSFS6A01G003948.1	0	0
A.satnudSFS6A01G003949.1	296	248
A.satnudSFS6A01G003950.1	43.701	42.103
A.satnudSFS6A01G003951.1	0	0
A.satnudSFS6A01G003952.1	16	12
A.satnudSFS6A01G003953.1	0	0
A.satnudSFS6A01G003954.1	0	0
A.satnudSFS6A01G003955.1	0	0
A.satnudSFS6A01G003956.1	43.577	146.434
A.satnudSFS6A01G003957.1	267.707	143.228
A.satnudSFS6A01G003958.1	0	0
A.satnudSFS6A01G003959.1	14.475	15.985
A.satnudSFS6A01G003960.1	20.443	4.056
A.satnudSFS6A01G003961.1	1	2
A.satnudSFS6A01G003962.1	10.28	10
A.satnudSFS6A01G003963.1	0	0
A.satnudSFS6A01G003964.1	0	1
A.satnudSFS6A01G003965.1	255.913	303.938
A.satnudSFS6A01G003966.1	54.583	65.781
A.satnudSFS6A01G003967.1	10	6
A.satnudSFS6A01G003968.1	357	622.38
A.satnudSFS6A01G003969.1	0	0
A.satnudSFS6A01G003970.1	392.568	314.344
A.satnudSFS6A01G003971.1	42.779	38.522
A.satnudSFS6A01G003972.1	14.048	14.803
A.satnudSFS6A01G003973.1	144.851	57.237
A.satnudSFS6A01G003974.1	0	0.998
A.satnudSFS6A01G003975.1	14.648	6
A.satnudSFS6A01G003976.1	4	0
A.satnudSFS6A01G003977.1	0	0
A.satnudSFS6A01G003978.1	0	0
A.satnudSFS6A01G003979.1	0	0
A.satnudSFS6A01G003980.1	0	0
A.satnudSFS6A01G003981.1	0	0
A.satnudSFS6A01G003982.1	0	0
A.satnudSFS6A01G003983.1	0	0
A.satnudSFS6A01G003984.1	426.124	250.516
A.satnudSFS6A01G003985.1	0	0
A.satnudSFS6A01G003986.1	0	0
A.satnudSFS6A01G003987.1	0	0
A.satnudSFS6A01G003988.1	100.007	7.326
A.satnudSFS6A01G003989.1	536.061	484.572
A.satnudSFS6A01G003990.1	0	0
A.satnudSFS6A01G003991.1	1	0
A.satnudSFS6A01G003992.1	0	0
A.satnudSFS6A01G003993.1	0	0
A.satnudSFS6A01G003994.1	0	0
A.satnudSFS6A01G003995.1	0	0
A.satnudSFS6A01G003996.1	0	0
A.satnudSFS6A01G003997.1	0	0
A.satnudSFS6A01G003998.1	0	0
A.satnudSFS6A01G003999.1	0	0
A.satnudSFS6A01G004000.1	127.929	110.325
A.satnudSFS6A01G004001.1	0	0
A.satnudSFS6A01G004002.1	0	0
A.satnudSFS6A01G004003.1	0	0
A.satnudSFS6A01G004004.1	0	0
A.satnudSFS6A01G004005.1	0	0
A.satnudSFS6A01G004006.1	0	1
A.satnudSFS6A01G004007.1	0	0
A.satnudSFS6A01G004008.1	21.623	10.863
A.satnudSFS6A01G004009.1	274.668	357.84
A.satnudSFS6A01G004010.1	17.104	32.172
A.satnudSFS6A01G004011.1	5201.171	4857.936
A.satnudSFS6A01G004012.1	235.401	178.874
A.satnudSFS6A01G004013.1	96.062	105.348
A.satnudSFS6A01G004015.1	0	0
A.satnudSFS6A01G004017.1	10.624	4.797
A.satnudSFS6A01G004018.1	8	2
A.satnudSFS6A01G004019.1	66.203	73.714
A.satnudSFS6A01G004020.1	0	0
A.satnudSFS6A01G004021.1	7.563	10.485
A.satnudSFS6A01G004022.1	2.322	2
A.satnudSFS6A01G004023.1	194.715	110.883
A.satnudSFS6A01G004024.1	1	3
A.satnudSFS6A01G004025.1	1	3.187
A.satnudSFS6A01G004026.1	0	0
A.satnudSFS6A01G004027.1	0	0
A.satnudSFS6A01G004028.1	0	3
A.satnudSFS6A01G004029.1	12.443	3.288
A.satnudSFS6A01G004030.1	613.112	476.284
A.satnudSFS6A01G004031.1	8	2
A.satnudSFS6A01G004032.1	212.697	167.293
A.satnudSFS6A01G004033.1	41.143	62.465
A.satnudSFS6A01G004034.1	17.011	26.552
A.satnudSFS6A01G004035.1	196.417	202.719
A.satnudSFS6A01G004036.1	0	0
A.satnudSFS6A01G004037.1	0	0
A.satnudSFS6A01G004038.1	91.438	168.125
A.satnudSFS6A01G004039.1	1069.571	1263.27
A.satnudSFS6A01G004040.1	192.137	81.626
A.satnudSFS6A01G004041.1	0	0
A.satnudSFS6A01G004042.1	0	0
A.satnudSFS6A01G004043.1	0	0
A.satnudSFS6A01G004044.1	0	11
A.satnudSFS6A01G004045.1	3.623	2.892
A.satnudSFS6A01G004046.1	0	9
A.satnudSFS6A01G004047.1	0	5
A.satnudSFS6A01G004048.1	0	0
A.satnudSFS6A01G004049.1	0	0
A.satnudSFS6A01G004050.1	0	0
A.satnudSFS6A01G004051.1	2086.31	3502.059
A.satnudSFS6A01G004052.1	71.131	52.685
A.satnudSFS6A01G004053.1	0	0
A.satnudSFS6A01G004054.1	2	3
A.satnudSFS6A01G004055.1	0	0
A.satnudSFS6A01G004056.1	2573.729	3082.881
A.satnudSFS6A01G004057.1	208.483	49.973
A.satnudSFS6A01G004058.1	0	0
A.satnudSFS6A01G004059.1	0	0
A.satnudSFS6A01G004060.1	364.084	238.8
A.satnudSFS6A01G004061.1	0	0
A.satnudSFS6A01G004062.1	756.164	675.836
A.satnudSFS6A01G004063.1	0	6.726
A.satnudSFS6A01G004064.1	0	0
A.satnudSFS6A01G004065.1	257.344	161.981
A.satnudSFS6A01G004067.1	143.313	113.114
A.satnudSFS6A01G004068.1	31.984	27.387
A.satnudSFS6A01G004069.1	0	0
A.satnudSFS6A01G004070.1	2.847	9.046
A.satnudSFS6A01G004071.1	520.665	372.389
A.satnudSFS6A01G004072.1	509.603	787.768
A.satnudSFS6A01G004073.1	40.003	30
A.satnudSFS6A01G004074.1	109.961	87.77
A.satnudSFS6A01G004075.1	18.177	12
A.satnudSFS6A01G004076.1	158.925	127.895
A.satnudSFS6A01G004077.1	0	0
A.satnudSFS6A01G004078.1	174.776	146.192
A.satnudSFS6A01G004079.1	0	0
A.satnudSFS6A01G004080.1	53.802	25.978
A.satnudSFS6A01G004081.1	0	0
A.satnudSFS6A01G004082.1	0	0
A.satnudSFS6A01G004083.1	0	0
A.satnudSFS6A01G004084.1	0	0
A.satnudSFS6A01G004085.1	0	0
A.satnudSFS6A01G004086.1	73.108	31.085
A.satnudSFS6A01G004087.1	410.852	332.038
A.satnudSFS6A01G004088.1	2	2
A.satnudSFS6A01G004089.1	0	0
A.satnudSFS6A01G004090.1	1753.074	1449.872
A.satnudSFS6A01G004091.1	36.208	44.006
A.satnudSFS6A01G004092.1	3.401	11.999
A.satnudSFS6A01G004093.1	0	0
A.satnudSFS6A01G004094.1	0	0
A.satnudSFS6A01G004095.1	0	0
A.satnudSFS6A01G004096.1	668.726	436.409
A.satnudSFS6A01G004097.1	397.125	360.696
A.satnudSFS6A01G004098.1	0.965	1
A.satnudSFS6A01G004099.1	6.732	3.587
A.satnudSFS6A01G004100.1	0	0.997
A.satnudSFS6A01G004101.1	545.384	672.847
A.satnudSFS6A01G004103.1	357.474	525.461
A.satnudSFS6A01G004104.1	41.762	32.851
A.satnudSFS6A01G004105.1	26.008	19.008
A.satnudSFS6A01G004106.1	4.261	1
A.satnudSFS6A01G004107.1	62.462	90.379
A.satnudSFS6A01G004108.1	0	0
A.satnudSFS6A01G004109.1	0	0
A.satnudSFS6A01G004110.1	0	0
A.satnudSFS6A01G004111.1	0	0
A.satnudSFS6A01G004112.1	43.565	37.774
A.satnudSFS6A01G004113.1	0	0
A.satnudSFS6A01G004114.1	695.474	619.849
A.satnudSFS6A01G004115.1	0	0
A.satnudSFS6A01G004116.1	0	0
A.satnudSFS6A01G004117.1	0	0
A.satnudSFS6A01G004118.1	0	0
A.satnudSFS6A01G004119.1	1	0
A.satnudSFS6A01G004120.1	496	562.477
A.satnudSFS6A01G004121.1	579.748	410.47
A.satnudSFS6A01G004122.1	0	0
A.satnudSFS6A01G004123.1	0	0
A.satnudSFS6A01G004124.1	1383.159	2144.638
A.satnudSFS6A01G004125.1	0	1
A.satnudSFS6A01G004126.1	0	5
A.satnudSFS6A01G004127.1	0	0
A.satnudSFS6A01G004128.1	0	0
A.satnudSFS6A01G004129.1	0	0
A.satnudSFS6A01G004130.1	783.369	1781.139
A.satnudSFS6A01G004131.1	0	0
A.satnudSFS6A01G004132.1	47.408	50.5
A.satnudSFS6A01G004133.1	1	3
A.satnudSFS6A01G004134.1	1.128	3
A.satnudSFS6A01G004135.1	8.441	9.245
A.satnudSFS6A01G004136.1	15.196	1
A.satnudSFS6A01G004137.1	0	0
A.satnudSFS6A01G004138.1	63.45	111.567
A.satnudSFS6A01G004139.1	17.009	15.628
A.satnudSFS6A01G004140.1	44.8	19.887
A.satnudSFS6A01G004141.1	0	0
A.satnudSFS6A01G004142.1	121.109	104.709
A.satnudSFS6A01G004143.1	5.253	1.328
A.satnudSFS6A01G004144.1	29	18
A.satnudSFS6A01G004145.1	312.682	257.475
A.satnudSFS6A01G004146.1	60.189	48.11
A.satnudSFS6A01G004147.1	255.095	221.676
A.satnudSFS6A01G004148.1	0	0
A.satnudSFS6A01G004149.1	17	5
A.satnudSFS6A01G004150.1	0	0
A.satnudSFS6A01G004151.1	0	0
A.satnudSFS6A01G004152.1	0	0
A.satnudSFS6A01G004153.1	0	0
A.satnudSFS6A01G004154.1	57.957	41.005
A.satnudSFS6A01G004155.1	2	5
A.satnudSFS6A01G004156.1	51.503	45.611
A.satnudSFS6A01G004157.1	0	0
A.satnudSFS6A01G004158.1	11	10
A.satnudSFS6A01G004159.1	5	5
A.satnudSFS6A01G004160.1	9.43	9.162
A.satnudSFS6A01G004161.1	2.916	3.381
A.satnudSFS6A01G004162.1	2.361	2
A.satnudSFS6A01G004163.1	0	0
A.satnudSFS6A01G004164.1	31.366	19.283
A.satnudSFS6A01G004165.1	57.916	88.253
A.satnudSFS6A01G004166.1	0	1
A.satnudSFS6A01G004167.1	5.167	3.961
A.satnudSFS6A01G004168.1	2	0
A.satnudSFS6A01G004169.1	322.859	198
A.satnudSFS6A01G004170.1	0	0
A.satnudSFS6A01G004171.1	0	0
A.satnudSFS6A01G004172.1	0	0
A.satnudSFS6A01G004173.1	6	1
A.satnudSFS6A01G004174.1	0	2.819
A.satnudSFS6A01G004175.1	160	129.094
A.satnudSFS6A01G004176.1	117	91
A.satnudSFS6A01G004177.1	96.612	91.186
